latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,confidence,version,bright_ti5,frp,daynight
-7.96219,17.14671,335.58,0.39,0.36,2026-05-18,1234,N,low,2.0NRT,306.15,5.28,D
-6.91734,23.48373,329.91,0.56,0.52,2026-05-18,1234,N,nominal,2.0NRT,295.45,3.56,D
-7.15273,22.10814,338.26,0.45,0.47,2026-05-18,1234,N,nominal,2.0NRT,295.17,6.68,D
-7.95939,17.14267,341.53,0.39,0.36,2026-05-18,1234,N,nominal,2.0NRT,303.36,5.28,D
-6.48419,25.88169,329.49,0.42,0.61,2026-05-18,1234,N,nominal,2.0NRT,293.77,5.54,D
-7.10912,22.2595,347.38,0.46,0.47,2026-05-18,1234,N,nominal,2.0NRT,294.72,11.55,D
-6.90682,23.40361,354.33,0.56,0.51,2026-05-18,1234,N,nominal,2.0NRT,297.59,29.83,D
-7.14365,22.03135,330.08,0.45,0.47,2026-05-18,1234,N,nominal,2.0NRT,295.8,2.47,D
-6.66575,24.71157,337.95,0.34,0.56,2026-05-18,1234,N,nominal,2.0NRT,295.56,8.74,D
-6.66631,24.70845,356.29,0.34,0.56,2026-05-18,1234,N,nominal,2.0NRT,296.72,6.01,D
-7.08081,22.34575,352.81,0.47,0.48,2026-05-18,1234,N,nominal,2.0NRT,295.95,13.86,D
-6.66111,24.70758,337.17,0.34,0.56,2026-05-18,1234,N,nominal,2.0NRT,294.58,6.01,D
-8.19613,15.39276,337.24,0.39,0.36,2026-05-18,1234,N,nominal,2.0NRT,296.2,3.27,D
-7.31268,20.91076,328.33,0.57,0.43,2026-05-18,1234,N,nominal,2.0NRT,296.57,3.86,D
-8.15029,15.65235,330.99,0.39,0.36,2026-05-18,1234,N,nominal,2.0NRT,297.62,3.77,D
-8.14696,15.65185,346.46,0.39,0.36,2026-05-18,1234,N,nominal,2.0NRT,298.6,3.77,D
-8.13484,15.71392,331.32,0.39,0.36,2026-05-18,1234,N,nominal,2.0NRT,296.43,3.52,D
-7.81158,17.79551,331.87,0.4,0.37,2026-05-18,1234,N,low,2.0NRT,302.43,4.39,D
-7.08092,22.34637,367,0.47,0.48,2026-05-18,1234,N,high,2.0NRT,296.47,14.03,D
-6.90567,23.40556,342.39,0.56,0.51,2026-05-18,1234,N,nominal,2.0NRT,296.74,21.65,D
-6.9065,23.40057,335.36,0.56,0.51,2026-05-18,1234,N,nominal,2.0NRT,295.78,15.32,D
-7.31031,20.91297,330.84,0.57,0.43,2026-05-18,1234,N,nominal,2.0NRT,296.18,6.6,D
-7.65863,18.72871,328.73,0.44,0.38,2026-05-18,1234,N,low,2.0NRT,299.15,3.75,D
-7.89505,17.19013,331.21,0.39,0.36,2026-05-18,1234,N,low,2.0NRT,304.07,2.49,D
-8.16791,15.40604,338.02,0.39,0.36,2026-05-18,1234,N,nominal,2.0NRT,297.96,11.84,D
-6.70987,24.47929,332.02,0.33,0.55,2026-05-18,1234,N,nominal,2.0NRT,295.96,3.38,D
-6.66534,24.7096,344.95,0.34,0.56,2026-05-18,1234,N,nominal,2.0NRT,295.85,6.4,D
-6.66587,24.70648,351.59,0.34,0.56,2026-05-18,1234,N,nominal,2.0NRT,296.09,7.66,D
-6.66015,24.7087,336.06,0.34,0.56,2026-05-18,1234,N,nominal,2.0NRT,293.57,6.4,D
-6.64976,24.70689,333.01,0.34,0.56,2026-05-18,1234,N,nominal,2.0NRT,288.03,9.78,D
-6.66046,24.64459,344.81,0.34,0.56,2026-05-18,1234,N,nominal,2.0NRT,295.7,3.98,D
-6.65029,24.70377,356.95,0.34,0.56,2026-05-18,1234,N,low,2.0NRT,288.58,9.92,D
-6.39397,26.14767,350.49,0.43,0.62,2026-05-18,1234,N,nominal,2.0NRT,294.57,4.99,D
-6.86771,23.39952,339.86,0.56,0.51,2026-05-18,1234,N,nominal,2.0NRT,291.45,6.63,D
-6.63504,24.73016,332.38,0.35,0.56,2026-05-18,1234,N,nominal,2.0NRT,294.85,8,D
-6.63559,24.72697,345.67,0.35,0.56,2026-05-18,1234,N,nominal,2.0NRT,294.98,6.39,D
-6.98545,22.67339,347.94,0.5,0.49,2026-05-18,1234,N,nominal,2.0NRT,299.17,14.17,D
-6.98094,22.67269,349.08,0.5,0.49,2026-05-18,1234,N,nominal,2.0NRT,298.3,46.98,D
-7.79581,17.65153,338.43,0.4,0.37,2026-05-18,1234,N,nominal,2.0NRT,302.9,4.16,D
-6.56121,25.0931,367,0.37,0.58,2026-05-18,1234,N,high,2.0NRT,297.73,11.8,D
-6.56178,25.08983,367,0.37,0.58,2026-05-18,1234,N,high,2.0NRT,296.35,11.8,D
-6.64836,24.59142,367,0.34,0.56,2026-05-18,1234,N,high,2.0NRT,298.59,9.67,D
-7.0889,22.00209,344.84,0.45,0.47,2026-05-18,1234,N,nominal,2.0NRT,296.21,8.18,D
-7.79242,17.65102,339.46,0.4,0.37,2026-05-18,1234,N,nominal,2.0NRT,298.59,4.16,D
-8.08044,15.78075,327.81,0.39,0.36,2026-05-18,1234,N,nominal,2.0NRT,297.38,3.53,D
-8.08097,15.77726,333.76,0.39,0.36,2026-05-18,1234,N,nominal,2.0NRT,297.25,3.68,D
-6.50043,25.409,367,0.39,0.59,2026-05-18,1234,N,high,2.0NRT,295.98,7.1,D
-6.55121,25.11889,367,0.37,0.58,2026-05-18,1234,N,high,2.0NRT,300.16,13.71,D
-6.55645,25.0889,367,0.37,0.58,2026-05-18,1234,N,high,2.0NRT,296.8,17.01,D
-6.55062,25.12228,356.77,0.37,0.58,2026-05-18,1234,N,nominal,2.0NRT,295.56,23.15,D
-6.69214,24.30793,332.98,0.32,0.55,2026-05-18,1234,N,nominal,2.0NRT,290.98,2.89,D
-6.78857,23.74799,331.04,0.59,0.53,2026-05-18,1234,N,nominal,2.0NRT,295.47,3.46,D
-5.84547,29.0239,328.88,0.69,0.74,2026-05-18,1234,N,nominal,2.0NRT,291.69,3.18,D
-5.94819,28.462,331.33,0.63,0.72,2026-05-18,1234,N,nominal,2.0NRT,293.58,5.37,D
-6.495,25.40789,346.21,0.39,0.59,2026-05-18,1234,N,nominal,2.0NRT,293.03,7.1,D
-6.54589,25.11781,344.9,0.37,0.58,2026-05-18,1234,N,nominal,2.0NRT,293.22,13.71,D
-7.00262,22.46243,338.78,0.48,0.48,2026-05-18,1234,N,nominal,2.0NRT,295.52,3.4,D
-8.07804,15.75175,339.45,0.39,0.36,2026-05-18,1234,N,nominal,2.0NRT,296.68,5.03,D
-7.61252,18.70124,328.34,0.43,0.38,2026-05-18,1234,N,nominal,2.0NRT,297.36,3.87,D
-6.00522,28.03775,338.24,0.59,0.7,2026-05-18,1234,N,nominal,2.0NRT,292.97,9.96,D
-6.61986,24.60252,333.49,0.34,0.56,2026-05-18,1234,N,nominal,2.0NRT,294.07,2.65,D
-6.70985,24.08662,331.35,0.62,0.54,2026-05-18,1234,N,nominal,2.0NRT,294.72,4.58,D
-5.81462,29.0367,346.95,0.69,0.74,2026-05-18,1234,N,nominal,2.0NRT,291.24,7.47,D
-5.82052,29.0048,332.47,0.69,0.74,2026-05-18,1234,N,nominal,2.0NRT,292.23,5.8,D
-6.61416,24.60468,335.49,0.34,0.56,2026-05-18,1234,N,nominal,2.0NRT,294.27,7.45,D
-6.6147,24.60161,339.31,0.34,0.56,2026-05-18,1234,N,nominal,2.0NRT,293.92,2.65,D
-5.81251,29.0096,333.27,0.69,0.74,2026-05-18,1234,N,nominal,2.0NRT,292.18,6.3,D
-7.0388,22.11548,336.4,0.45,0.47,2026-05-18,1234,N,nominal,2.0NRT,295.6,5.51,D
-6.60056,24.6215,335.94,0.34,0.56,2026-05-18,1234,N,nominal,2.0NRT,296.07,4.01,D
-7.59369,18.70633,332.15,0.43,0.38,2026-05-18,1234,N,nominal,2.0NRT,297.05,4.99,D
-5.79186,29.00578,327.01,0.69,0.74,2026-05-18,1234,N,nominal,2.0NRT,291.96,5.81,D
-7.22458,20.93626,328.74,0.57,0.43,2026-05-18,1234,N,nominal,2.0NRT,294.32,3.28,D
-6.5214,24.97687,367,0.36,0.57,2026-05-18,1234,N,high,2.0NRT,300.57,15.49,D
-6.52198,24.97361,353.17,0.36,0.57,2026-05-18,1234,N,nominal,2.0NRT,294.46,15.49,D
-6.64559,24.27666,331.66,0.32,0.55,2026-05-18,1234,N,nominal,2.0NRT,293.49,2.13,D
-6.85544,23.07735,354.29,0.53,0.5,2026-05-18,1234,N,nominal,2.0NRT,295.85,13.98,D
-7.00022,22.23707,334.07,0.46,0.47,2026-05-18,1234,N,nominal,2.0NRT,294.28,5.07,D
-6.49705,25.0825,367,0.37,0.58,2026-05-18,1234,N,high,2.0NRT,292.98,7.27,D
-6.64633,24.24306,338.58,0.32,0.55,2026-05-18,1234,N,nominal,2.0NRT,294.02,1.51,D
-6.79288,23.40907,346.81,0.56,0.51,2026-05-18,1234,N,nominal,2.0NRT,293.03,20.79,D
-8.13078,15.17464,329.71,0.39,0.36,2026-05-18,1234,N,nominal,2.0NRT,296.58,1.98,D
-6.92177,22.64006,347.2,0.49,0.49,2026-05-18,1234,N,nominal,2.0NRT,290.02,6.91,D
-8.06419,15.59554,331.23,0.39,0.36,2026-05-18,1234,N,nominal,2.0NRT,296.8,3.25,D
-5.96197,27.94597,347.82,0.58,0.7,2026-05-18,1234,N,nominal,2.0NRT,289.71,7.75,D
-7.01835,22.05313,346.89,0.45,0.47,2026-05-18,1234,N,nominal,2.0NRT,296.66,7.53,D
-6.83011,23.11308,329.21,0.53,0.5,2026-05-18,1234,N,nominal,2.0NRT,293.88,5.73,D
-6.97984,22.25104,328.67,0.46,0.47,2026-05-18,1234,N,nominal,2.0NRT,294.92,3.45,D
-7.04512,21.87131,346.76,0.44,0.46,2026-05-18,1234,N,nominal,2.0NRT,296.21,13.07,D
-7.21584,20.86636,336.7,0.57,0.43,2026-05-18,1234,N,nominal,2.0NRT,296.28,3.3,D
-7.00062,22.10458,332.7,0.45,0.47,2026-05-18,1234,N,nominal,2.0NRT,296.32,4.55,D
-7.21187,20.86569,328.75,0.57,0.43,2026-05-18,1234,N,nominal,2.0NRT,295.21,3.3,D
-7.34282,20.08339,343.77,0.51,0.41,2026-05-18,1234,N,nominal,2.0NRT,298.46,11.31,D
-7.34358,20.07879,330.26,0.51,0.41,2026-05-18,1234,N,nominal,2.0NRT,296.88,5.65,D
-8.18218,14.73583,331.73,0.4,0.37,2026-05-18,1234,N,nominal,2.0NRT,296,3.16,D
-7.33903,20.08283,330.93,0.51,0.41,2026-05-18,1234,N,nominal,2.0NRT,296.38,4.17,D
-7.86386,16.81746,343.65,0.39,0.36,2026-05-18,1234,N,nominal,2.0NRT,301.55,6.51,D
-7.34404,20.08089,342.48,0.51,0.41,2026-05-18,1234,N,nominal,2.0NRT,299.03,12.79,D
-7.2137,20.86914,332.46,0.57,0.43,2026-05-18,1234,N,nominal,2.0NRT,296.15,4.06,D
-7.21454,20.86393,328.99,0.57,0.43,2026-05-18,1234,N,nominal,2.0NRT,295.47,4.06,D
-6.92016,22.64162,336.71,0.49,0.49,2026-05-18,1234,N,nominal,2.0NRT,288.33,10.83,D
-7.01686,22.05387,336.04,0.45,0.47,2026-05-18,1234,N,nominal,2.0NRT,295.68,5.47,D
-7.04659,21.8723,340.4,0.44,0.46,2026-05-18,1234,N,nominal,2.0NRT,295.87,10.42,D
-6.52349,24.97673,367,0.36,0.57,2026-05-18,1234,N,high,2.0NRT,299.43,11.14,D
-5.81568,29.03667,349.45,0.69,0.74,2026-05-18,1234,N,nominal,2.0NRT,291.69,10.26,D
-5.82139,29.00466,329.72,0.69,0.74,2026-05-18,1234,N,nominal,2.0NRT,292.23,6.14,D
-6.52405,24.97345,352.66,0.36,0.57,2026-05-18,1234,N,nominal,2.0NRT,294.84,11.14,D
-7.04233,21.87158,332.94,0.44,0.46,2026-05-18,1234,N,nominal,2.0NRT,294.15,4.03,D
-7.67367,17.92086,347.05,0.41,0.37,2026-05-18,1234,N,nominal,2.0NRT,302.6,18.08,D
-8.03422,15.57651,335.7,0.39,0.36,2026-05-18,1234,N,nominal,2.0NRT,295.62,3.43,D
-6.51818,24.97588,367,0.36,0.57,2026-05-18,1234,N,high,2.0NRT,294.62,11.14,D
-5.81342,29.00947,335.86,0.69,0.74,2026-05-18,1234,N,nominal,2.0NRT,292.6,10.55,D
-6.83284,23.11113,331.02,0.53,0.5,2026-05-18,1234,N,nominal,2.0NRT,293.34,5.75,D
-7.00017,22.10139,334.54,0.45,0.47,2026-05-18,1234,N,nominal,2.0NRT,296.33,4.49,D
-7.03807,21.87089,334.22,0.44,0.46,2026-05-18,1234,N,nominal,2.0NRT,294.52,4.03,D
-6.4946,25.08173,353.88,0.37,0.58,2026-05-18,1234,N,nominal,2.0NRT,285.52,3.96,D
-6.67785,23.97472,330.79,0.61,0.54,2026-05-18,1234,N,nominal,2.0NRT,296.16,2.64,D
-6.97989,22.17027,337.53,0.46,0.47,2026-05-18,1234,N,nominal,2.0NRT,297.24,2.89,D
-6.5246,24.84304,367,0.35,0.57,2026-05-18,1234,N,high,2.0NRT,294.02,12.19,D
-5.79277,29.00562,326.61,0.69,0.74,2026-05-18,1234,N,nominal,2.0NRT,292.07,5.55,D
-6.01184,27.78008,328.52,0.57,0.69,2026-05-18,1234,N,nominal,2.0NRT,293.82,3.71,D
-6.52405,24.84628,336.75,0.35,0.57,2026-05-18,1234,N,nominal,2.0NRT,286.21,17.2,D
-6.574,24.5546,340.7,0.34,0.56,2026-05-18,1234,N,nominal,2.0NRT,294.59,2.47,D
-6.82779,23.05577,334.48,0.53,0.5,2026-05-18,1234,N,nominal,2.0NRT,294.11,4.2,D
-6.92578,22.46921,330.07,0.48,0.48,2026-05-18,1234,N,nominal,2.0NRT,295.13,2.19,D
-6.9865,22.10342,340.97,0.45,0.47,2026-05-18,1234,N,nominal,2.0NRT,297.92,5.28,D
-6.51936,24.84205,367,0.35,0.57,2026-05-18,1234,N,high,2.0NRT,294.62,12.19,D
-6.51992,24.83883,331.69,0.35,0.57,2026-05-18,1234,N,nominal,2.0NRT,291.37,12.19,D
-6.5961,24.39449,349.14,0.33,0.55,2026-05-18,1234,N,nominal,2.0NRT,295.63,9.68,D
-6.61941,24.25804,335.81,0.32,0.55,2026-05-18,1234,N,nominal,2.0NRT,294.91,2.13,D
-7.76522,17.22066,334,0.39,0.36,2026-05-18,1234,N,nominal,2.0NRT,298.15,1.67,D
-6.97782,22.10213,330.67,0.45,0.47,2026-05-18,1234,N,nominal,2.0NRT,295.02,2.19,D
-5.96263,27.94444,351.62,0.58,0.7,2026-05-18,1234,N,nominal,2.0NRT,290.12,9.7,D
-6.47368,25.04367,330,0.36,0.58,2026-05-18,1234,N,nominal,2.0NRT,286.22,4.03,D
-6.60067,24.3068,337.43,0.32,0.55,2026-05-18,1234,N,nominal,2.0NRT,294.52,1.43,D
-6.90215,22.52851,331.12,0.49,0.48,2026-05-18,1234,N,nominal,2.0NRT,293.21,5.63,D
-6.97623,22.08497,341.76,0.45,0.47,2026-05-18,1234,N,nominal,2.0NRT,297.47,48.53,D
-6.97691,22.08088,344.84,0.45,0.47,2026-05-18,1234,N,nominal,2.0NRT,303.01,48.53,D
-6.99792,21.95455,328.6,0.44,0.46,2026-05-18,1234,N,nominal,2.0NRT,294.62,3.98,D
-5.95616,27.94333,334.1,0.58,0.7,2026-05-18,1234,N,nominal,2.0NRT,291.74,5.29,D
-6.40244,25.42173,340.25,0.39,0.59,2026-05-18,1234,N,nominal,2.0NRT,294.44,4.72,D
-6.60525,24.21965,367,0.32,0.55,2026-05-18,1234,N,high,2.0NRT,297.23,14.4,D
-6.60574,24.21677,367,0.32,0.54,2026-05-18,1234,N,high,2.0NRT,295.81,8.76,D
-6.70217,23.65426,336.73,0.58,0.52,2026-05-18,1234,N,nominal,2.0NRT,295.16,6.12,D
-5.88834,28.24485,329.86,0.61,0.71,2026-05-18,1234,N,nominal,2.0NRT,293.52,7.67,D
-6.43759,25.15615,353.62,0.37,0.58,2026-05-18,1234,N,nominal,2.0NRT,298.89,11.4,D
-6.44001,25.14226,341.99,0.37,0.58,2026-05-18,1234,N,nominal,2.0NRT,294.05,5.23,D
-6.59922,24.22454,331.75,0.32,0.55,2026-05-18,1234,N,nominal,2.0NRT,295.35,2.35,D
-6.88427,22.55297,356.75,0.49,0.48,2026-05-18,1234,N,nominal,2.0NRT,297.05,19.92,D
-6.97564,22.00885,337.77,0.45,0.47,2026-05-18,1234,N,nominal,2.0NRT,295.77,7.58,D
-6.2201,26.35881,336.05,0.45,0.63,2026-05-18,1234,N,nominal,2.0NRT,294.86,5.15,D
-6.75434,23.29118,339.87,0.55,0.51,2026-05-18,1234,N,nominal,2.0NRT,294.26,7.26,D
-6.92165,22.304,343.39,0.47,0.48,2026-05-18,1234,N,nominal,2.0NRT,295.54,5.85,D
-5.91371,28.03033,332.84,0.59,0.7,2026-05-18,1234,N,nominal,2.0NRT,288.84,3.65,D
-5.93898,27.89097,327.68,0.58,0.7,2026-05-18,1234,N,nominal,2.0NRT,291.89,8.11,D
-6.55107,24.44242,352.97,0.33,0.55,2026-05-18,1234,N,nominal,2.0NRT,293.27,7.86,D
-6.91725,22.30329,340.05,0.47,0.48,2026-05-18,1234,N,nominal,2.0NRT,294.52,5.53,D
-7.58272,18.23146,337.06,0.42,0.37,2026-05-18,1234,N,nominal,2.0NRT,298.73,4.11,D
-6.85348,22.62596,329.25,0.49,0.49,2026-05-18,1234,N,nominal,2.0NRT,293.02,4.01,D
-6.5798,24.18727,343.13,0.64,0.54,2026-05-18,1234,N,nominal,2.0NRT,296.54,8.28,D
-7.77392,16.94353,337.89,0.39,0.36,2026-05-18,1234,N,nominal,2.0NRT,299.76,3.63,D
-7.77059,16.94301,328.82,0.39,0.36,2026-05-18,1234,N,low,2.0NRT,299.58,4.86,D
-7.11908,20.94644,331.72,0.38,0.43,2026-05-18,1234,N,nominal,2.0NRT,294.75,2,D
-7.77207,16.88932,335.51,0.39,0.36,2026-05-18,1234,N,nominal,2.0NRT,300.61,4.05,D
-6.56485,24.15456,338.06,0.63,0.54,2026-05-18,1234,N,nominal,2.0NRT,294.42,8.32,D
-6.86222,22.44022,355.14,0.48,0.48,2026-05-18,1234,N,nominal,2.0NRT,299.7,21.7,D
-5.86017,27.99326,347.78,0.59,0.7,2026-05-18,1234,N,nominal,2.0NRT,291.63,9.37,D
-7.10357,20.96537,333.65,0.38,0.43,2026-05-18,1234,N,nominal,2.0NRT,293.44,2.43,D
-7.61071,17.85445,336.49,0.41,0.37,2026-05-18,1234,N,nominal,2.0NRT,294.26,3.27,D
-7.6113,17.85073,334.86,0.41,0.37,2026-05-18,1234,N,nominal,2.0NRT,297.75,3.21,D
-7.69156,17.34046,329.01,0.39,0.37,2026-05-18,1234,N,nominal,2.0NRT,298.94,2.12,D
-5.82997,28.11979,345.51,0.6,0.71,2026-05-18,1234,N,nominal,2.0NRT,296.11,9.26,D
-5.83105,28.11396,340.22,0.6,0.71,2026-05-18,1234,N,nominal,2.0NRT,294.5,9.26,D
-5.84362,28.04633,328.99,0.59,0.7,2026-05-18,1234,N,nominal,2.0NRT,292.47,3.9,D
-6.22008,25.96201,329.81,0.42,0.61,2026-05-18,1234,N,nominal,2.0NRT,296.16,2.92,D
-6.82308,22.56108,330.58,0.49,0.49,2026-05-18,1234,N,nominal,2.0NRT,295.61,2.75,D
-6.85867,22.35489,356.95,0.47,0.48,2026-05-18,1234,N,nominal,2.0NRT,297.84,18.53,D
-6.56182,24.026,330.15,0.62,0.54,2026-05-18,1234,N,nominal,2.0NRT,296.59,3.37,D
-6.91887,21.95305,340.26,0.45,0.47,2026-05-18,1234,N,nominal,2.0NRT,295.95,6.75,D
-7.39365,19.09538,329.86,0.45,0.39,2026-05-18,1234,N,nominal,2.0NRT,296,2.24,D
-7.95074,15.5423,335.68,0.39,0.36,2026-05-18,1234,N,nominal,2.0NRT,298.58,2.72,D
-7.67645,17.29383,331.08,0.39,0.36,2026-05-18,1234,N,nominal,2.0NRT,296.1,1.05,D
-6.56583,24.15224,333.7,0.63,0.54,2026-05-18,1234,N,nominal,2.0NRT,294.55,3.29,D
-6.85929,22.35558,367,0.47,0.48,2026-05-18,1234,N,high,2.0NRT,298.07,16.28,D
-5.80423,28.50207,328.43,0.64,0.72,2026-05-18,1234,N,nominal,2.0NRT,291.91,4.88,D
-6.82078,22.56163,329.74,0.49,0.49,2026-05-18,1234,N,nominal,2.0NRT,295.31,3.42,D
-6.82151,22.5572,328.55,0.49,0.49,2026-05-18,1234,N,nominal,2.0NRT,294.2,3.42,D
-6.92083,21.95347,339.9,0.45,0.47,2026-05-18,1234,N,nominal,2.0NRT,295.91,7.95,D
-7.66301,17.29174,331.64,0.39,0.36,2026-05-18,1234,N,nominal,2.0NRT,293.58,2.57,D
-6.88838,22.07,339.88,0.45,0.47,2026-05-18,1234,N,nominal,2.0NRT,294.32,4.37,D
-7.9232,15.52671,330.49,0.39,0.36,2026-05-18,1234,N,nominal,2.0NRT,297.91,1.25,D
-6.44377,24.68675,335.8,0.35,0.56,2026-05-18,1234,N,nominal,2.0NRT,294.64,3.13,D
-6.8066,22.53622,339.26,0.49,0.48,2026-05-18,1234,N,nominal,2.0NRT,295.42,5.49,D
-5.86016,27.99536,338.62,0.59,0.7,2026-05-18,1234,N,nominal,2.0NRT,292.21,7.91,D
-6.21835,25.96091,333.73,0.42,0.61,2026-05-18,1234,N,nominal,2.0NRT,295.78,3.61,D
-6.38866,24.9765,339.88,0.36,0.58,2026-05-18,1234,N,nominal,2.0NRT,294.02,3.02,D
-6.44231,24.66398,348.86,0.34,0.56,2026-05-18,1234,N,nominal,2.0NRT,295.04,3.37,D
-5.8308,28.12226,327.9,0.6,0.71,2026-05-18,1234,N,nominal,2.0NRT,295.03,9.73,D
-5.83184,28.11644,356.2,0.6,0.71,2026-05-18,1234,N,nominal,2.0NRT,295.79,9.73,D
-5.84397,28.04857,334.82,0.59,0.7,2026-05-18,1234,N,nominal,2.0NRT,292.62,3.93,D
-6.42897,24.71049,340.23,0.35,0.56,2026-05-18,1234,N,nominal,2.0NRT,294.31,6.27,D
-6.80946,22.46407,339,0.48,0.48,2026-05-18,1234,N,nominal,2.0NRT,294.68,3.83,D
-7.09861,20.71077,329.03,0.56,0.43,2026-05-18,1234,N,nominal,2.0NRT,295.92,4.95,D
-7.69386,16.95922,329.45,0.39,0.36,2026-05-18,1234,N,low,2.0NRT,303.85,15.91,D
-7.72041,16.78716,331.59,0.39,0.36,2026-05-18,1234,N,nominal,2.0NRT,298.2,5.38,D
-6.31962,25.3121,354.29,0.38,0.59,2026-05-18,1234,N,nominal,2.0NRT,295.06,7.95,D
-6.4611,24.49238,336.7,0.34,0.56,2026-05-18,1234,N,nominal,2.0NRT,294.45,2.72,D
-7.69107,16.95519,342.57,0.39,0.36,2026-05-18,1234,N,nominal,2.0NRT,308.3,15.91,D
-7.71708,16.78664,350.11,0.39,0.36,2026-05-18,1234,N,nominal,2.0NRT,301.62,5.38,D
-7.71762,16.78314,344.09,0.39,0.36,2026-05-18,1234,N,nominal,2.0NRT,301.32,11.39,D
-7.91892,15.4649,336.12,0.39,0.36,2026-05-18,1234,N,nominal,2.0NRT,299.3,4.6,D
-7.69161,16.95169,300.97,0.39,0.36,2026-05-18,1234,N,low,2.0NRT,302.39,21.18,D
-6.43586,24.60823,341.53,0.34,0.56,2026-05-18,1234,N,nominal,2.0NRT,293.35,5.46,D
-6.4364,24.60512,333.51,0.34,0.56,2026-05-18,1234,N,nominal,2.0NRT,293.86,2.89,D
-7.0924,20.69926,334.4,0.56,0.43,2026-05-18,1234,N,nominal,2.0NRT,298.43,7.77,D
-7.68719,16.95817,339.36,0.39,0.36,2026-05-18,1234,N,nominal,2.0NRT,304.58,6.41,D
-7.90335,15.54524,332.72,0.39,0.36,2026-05-18,1234,N,nominal,2.0NRT,299.42,3.4,D
-7.70059,16.8272,335.11,0.39,0.36,2026-05-18,1234,N,nominal,2.0NRT,301.16,2.81,D
-7.70113,16.82368,336.2,0.39,0.36,2026-05-18,1234,N,nominal,2.0NRT,299.76,6,D
-6.05507,26.684,339.18,0.48,0.65,2026-05-18,1234,N,nominal,2.0NRT,294.12,6.68,D
-6.4976,24.15876,330.2,0.64,0.54,2026-05-18,1234,N,nominal,2.0NRT,295.24,3.6,D
-6.51046,24.08416,333.38,0.63,0.54,2026-05-18,1234,N,nominal,2.0NRT,294.64,10.88,D
-7.69726,16.8267,329.75,0.39,0.36,2026-05-18,1234,N,nominal,2.0NRT,299.17,2.81,D
-6.45305,24.38628,367,0.33,0.55,2026-05-18,1234,N,high,2.0NRT,295.26,8.56,D
-6.48172,24.22071,330.57,0.32,0.55,2026-05-18,1234,N,nominal,2.0NRT,295.31,4.82,D
-5.62124,28.97221,367,0.69,0.74,2026-05-18,1234,N,high,2.0NRT,293.24,29.64,D
-5.62255,28.96511,326.9,0.69,0.74,2026-05-18,1234,N,nominal,2.0NRT,291.16,11.42,D
-7.87859,15.57373,346.65,0.39,0.36,2026-05-18,1234,N,nominal,2.0NRT,298.45,10.57,D
-7.87526,15.57322,367,0.39,0.36,2026-05-18,1234,N,high,2.0NRT,301.54,10.57,D
-5.71859,28.40347,329.8,0.63,0.72,2026-05-18,1234,N,nominal,2.0NRT,291.37,9.22,D
-7.06724,20.68,327.35,0.55,0.43,2026-05-18,1234,N,nominal,2.0NRT,294.91,15.03,D
-7.06807,20.675,356.65,0.55,0.43,2026-05-18,1234,N,nominal,2.0NRT,297.1,15.03,D
-7.65124,17.03564,341.62,0.39,0.36,2026-05-18,1234,N,nominal,2.0NRT,299.01,3.64,D
-7.6888,16.79308,332.59,0.39,0.36,2026-05-18,1234,N,nominal,2.0NRT,298.25,2.07,D
-7.87472,15.57673,355.73,0.39,0.36,2026-05-18,1234,N,nominal,2.0NRT,305.96,30.54,D
-6.71517,22.7487,335.81,0.51,0.49,2026-05-18,1234,N,nominal,2.0NRT,290.19,4.16,D
-7.68547,16.79257,334.15,0.39,0.36,2026-05-18,1234,N,nominal,2.0NRT,300.65,3.26,D
-7.87139,15.57622,346.4,0.39,0.36,2026-05-18,1234,N,nominal,2.0NRT,302.82,8.25,D
-7.87192,15.57271,340.24,0.39,0.36,2026-05-18,1234,N,nominal,2.0NRT,302.94,7.75,D
-7.87245,15.56921,335.36,0.39,0.36,2026-05-18,1234,N,nominal,2.0NRT,296.18,7.75,D
-7.9096,15.32285,327.18,0.39,0.36,2026-05-18,1234,N,nominal,2.0NRT,299.24,3.76,D
-5.60426,28.94851,338.18,0.69,0.74,2026-05-18,1234,N,nominal,2.0NRT,292.18,8.25,D
-7.90626,15.32234,339.18,0.39,0.36,2026-05-18,1234,N,nominal,2.0NRT,300,3.76,D
-5.9297,27.13772,342.7,0.51,0.66,2026-05-18,1234,N,nominal,2.0NRT,296.23,5.44,D
-6.87127,21.77728,329.92,0.43,0.46,2026-05-18,1234,N,nominal,2.0NRT,293.68,3.41,D
-7.64286,17.02349,334.06,0.39,0.36,2026-05-18,1234,N,low,2.0NRT,305.73,5.95,D
-7.84567,15.7012,335.52,0.39,0.36,2026-05-18,1234,N,nominal,2.0NRT,300.3,3.78,D
-7.86738,15.55768,355.13,0.39,0.36,2026-05-18,1234,N,nominal,2.0NRT,303.88,18.44,D
-6.43256,24.29362,330.31,0.32,0.55,2026-05-18,1234,N,nominal,2.0NRT,295.65,1.78,D
-7.34382,18.89186,331.04,0.44,0.39,2026-05-18,1234,N,nominal,2.0NRT,296.14,5.86,D
-7.10374,20.33843,328.27,0.53,0.42,2026-05-18,1234,N,nominal,2.0NRT,292.97,4.65,D
-7.63837,17.00832,334.2,0.39,0.36,2026-05-18,1234,N,low,2.0NRT,305.63,3.67,D
