lat,lon,detection_date,detection_confidence,fire_radiative_power
-8.67352,15.34314,2026-05-18,nominal,4.89
-7.69988,21.45117,2026-05-18,nominal,4.05
-7.0355,25.26329,2026-05-18,high,23.62
-7.08532,24.98307,2026-05-18,high,45.23
-7.08648,24.97657,2026-05-18,high,33.74
-7.03613,25.25979,2026-05-18,nominal,23.62
-7.0859,24.97982,2026-05-18,nominal,33.74
-8.62682,15.60829,2026-05-18,nominal,2.03
-7.08007,24.98217,2026-05-18,high,37.7
-7.0812,24.97581,2026-05-18,high,38.35
-6.96186,25.64386,2026-05-18,nominal,2.64
-7.08063,24.97902,2026-05-18,nominal,38.35
-7.90214,20.18538,2026-05-18,nominal,9.64
-7.90363,20.1763,2026-05-18,nominal,13.39
-6.34849,28.94982,2026-05-18,nominal,3.56
-7.27239,23.86345,2026-05-18,nominal,8.74
-7.51076,22.48902,2026-05-18,nominal,4.99
-7.51958,22.43757,2026-05-18,nominal,2.59
-7.69427,21.40952,2026-05-18,nominal,2.62
-7.85032,20.47549,2026-05-18,nominal,4.31
-7.89836,20.18475,2026-05-18,nominal,9.64
-7.89986,20.17564,2026-05-18,nominal,13.39
-7.08101,24.91624,2026-05-18,high,17.0
-7.08044,24.91939,2026-05-18,nominal,17.0
-7.08157,24.91309,2026-05-18,nominal,11.14
-7.26752,23.86271,2026-05-18,nominal,9.67
-7.50636,22.48823,2026-05-18,nominal,11.56
-7.89459,20.18408,2026-05-18,nominal,6.55
-7.89684,20.17045,2026-05-18,nominal,2.37
-7.07631,24.91233,2026-05-18,nominal,11.14
-7.50197,22.48741,2026-05-18,nominal,11.56
-7.51517,22.4107,2026-05-18,nominal,3.64
-8.64059,15.42561,2026-05-18,nominal,4.42
-7.5115,22.40583,2026-05-18,high,28.4
-6.57348,27.63662,2026-05-18,nominal,6.57
-6.57445,27.6314,2026-05-18,nominal,6.57
-7.27385,23.77001,2026-05-18,nominal,9.39
-7.48928,22.53467,2026-05-18,nominal,3.43
-6.30274,29.04263,2026-05-18,nominal,7.8
-7.43573,22.81734,2026-05-18,nominal,5.41
-7.48411,22.53829,2026-05-18,nominal,3.43
-7.43125,22.8164,2026-05-18,nominal,9.77
-7.52876,22.25371,2026-05-18,nominal,3.93
-6.89598,25.78729,2026-05-18,nominal,4.42
-7.42677,22.81552,2026-05-18,nominal,9.77
-7.42757,22.81093,2026-05-18,nominal,7.87
-7.52443,22.25302,2026-05-18,nominal,3.93
-7.82157,20.50567,2026-05-18,nominal,4.34
-7.46707,22.55779,2026-05-18,nominal,1.13
-8.53061,16.04197,2026-05-18,nominal,4.98
-7.46571,22.53948,2026-05-18,nominal,27.23
-7.52444,22.20153,2026-05-18,nominal,4.06
-7.27561,23.76753,2026-05-18,nominal,8.58
-7.43418,22.81819,2026-05-18,nominal,9.33
-7.52749,22.25387,2026-05-18,nominal,7.87
-7.52818,22.24968,2026-05-18,nominal,4.9
-8.46021,16.37283,2026-05-18,nominal,1.4
-7.4297,22.81724,2026-05-18,nominal,9.33
-7.43046,22.81262,2026-05-18,nominal,13.46
-7.66737,21.37422,2026-05-18,nominal,2.06
-7.46657,22.54036,2026-05-18,nominal,7.66
-7.5228,22.20153,2026-05-18,nominal,12.6
-8.50547,16.00891,2026-05-18,nominal,6.39
-7.46215,22.53958,2026-05-18,nominal,24.27
-6.57098,27.63225,2026-05-18,nominal,10.17
-7.4685,22.44718,2026-05-18,nominal,5.38
-6.89185,25.78579,2026-05-18,high,15.12
-6.90309,25.72163,2026-05-18,nominal,3.63
-6.30287,29.04005,2026-05-18,nominal,9.65
-7.44444,22.53671,2026-05-18,nominal,6.21
-7.53557,21.99196,2026-05-18,nominal,2.18
-8.07912,18.64676,2026-05-18,nominal,5.81
-8.38069,16.71384,2026-05-18,nominal,1.55
-6.83762,26.02839,2026-05-18,high,5.12
-6.83832,26.02442,2026-05-18,nominal,5.12
-7.1828,24.04786,2026-05-18,nominal,6.06
-7.02837,24.90945,2026-05-18,nominal,5.09
-7.47007,22.33044,2026-05-18,nominal,4.13
-7.47078,22.32623,2026-05-18,nominal,4.08
-6.28364,29.02914,2026-05-18,nominal,5.81
-7.02313,24.9086,2026-05-18,nominal,5.09
-7.02371,24.90527,2026-05-18,nominal,5.09
-7.46642,22.32552,2026-05-18,nominal,4.08
-7.59459,21.53445,2026-05-18,nominal,16.14
-7.59107,21.5302,2026-05-18,high,16.14
-7.59167,21.52654,2026-05-18,nominal,23.98
-8.56156,15.41315,2026-05-18,nominal,4.26
-6.25613,29.0248,2026-05-18,nominal,7.96
-6.2574,29.01796,2026-05-18,nominal,7.96
-7.07013,24.48863,2026-05-18,high,36.79
-7.02828,24.72656,2026-05-18,nominal,3.81
-7.07066,24.48563,2026-05-18,nominal,9.8
-7.07119,24.48264,2026-05-18,nominal,9.8
-7.40159,22.57453,2026-05-18,nominal,3.34
-7.06502,24.48793,2026-05-18,high,36.79
-6.87917,25.53623,2026-05-18,nominal,5.34
-7.06555,24.48494,2026-05-18,nominal,9.8
-7.06607,24.48194,2026-05-18,nominal,9.8
-7.45162,22.22824,2026-05-18,nominal,4.18
-6.87093,25.51927,2026-05-18,high,40.64
-6.93769,25.14604,2026-05-18,high,11.57
-6.87159,25.51558,2026-05-18,nominal,40.64
-7.47581,22.0602,2026-05-18,nominal,8.98
-6.90107,25.31995,2026-05-18,high,27.37
-6.90167,25.31657,2026-05-18,high,14.33
-6.91984,25.21512,2026-05-18,nominal,5.7
-6.8963,25.31557,2026-05-18,high,14.33
-7.37789,22.57961,2026-05-18,nominal,3.01
-8.5257,15.46965,2026-05-18,nominal,3.7
-6.96554,24.89875,2026-05-18,high,35.62
-6.99611,24.72765,2026-05-18,high,15.76
-6.2149,28.98051,2026-05-18,nominal,6.44
-6.96495,24.90206,2026-05-18,nominal,23.29
-6.96613,24.89548,2026-05-18,nominal,35.62
-6.9667,24.89227,2026-05-18,nominal,37.47
-7.37497,22.57003,2026-05-18,nominal,5.89
-6.96031,24.89783,2026-05-18,high,35.62
-6.9609,24.89456,2026-05-18,high,35.62
-6.99095,24.72671,2026-05-18,high,15.76
-6.20805,28.97939,2026-05-18,nominal,6.44
-6.96147,24.89134,2026-05-18,nominal,37.47
-6.9915,24.72365,2026-05-18,nominal,20.09
-7.44556,22.13392,2026-05-18,nominal,4.23
-6.90515,25.17424,2026-05-18,high,13.09
-6.95964,24.87151,2026-05-18,high,8.85
-6.96189,24.85901,2026-05-18,high,11.47
-6.20593,28.95326,2026-05-18,nominal,5.21
-6.86135,25.41662,2026-05-18,nominal,10.27
-6.95907,24.87469,2026-05-18,nominal,10.8
-6.96132,24.86218,2026-05-18,nominal,15.29
-8.45212,15.88988,2026-05-18,nominal,3.43
-6.99611,24.63853,2026-05-18,high,9.7
-6.99555,24.64169,2026-05-18,nominal,9.7
-7.32461,22.78085,2026-05-18,nominal,6.9
-7.44448,22.06315,2026-05-18,nominal,5.54
-7.87178,19.47989,2026-05-18,nominal,45.37
-7.87173,19.48111,2026-05-18,nominal,40.82
-7.95013,18.96202,2026-05-18,nominal,7.4
-7.32775,22.78325,2026-05-18,nominal,2.97
-7.44725,22.06027,2026-05-18,nominal,2.73
-6.89472,25.31508,2026-05-18,high,17.64
-6.96625,24.8981,2026-05-18,high,37.82
-6.99556,24.72662,2026-05-18,high,18.01
-6.96568,24.90141,2026-05-18,nominal,15.64
-6.96681,24.89483,2026-05-18,nominal,37.82
-6.96736,24.89161,2026-05-18,nominal,33.71
-7.44296,22.05959,2026-05-18,nominal,2.46
-6.96102,24.89712,2026-05-18,high,37.82
-6.96158,24.89385,2026-05-18,high,37.82
-6.99039,24.72565,2026-05-18,high,18.01
-6.96045,24.90046,2026-05-18,nominal,15.64
-6.96213,24.89064,2026-05-18,nominal,33.71
-6.99092,24.72259,2026-05-18,nominal,15.23
-6.95962,24.87393,2026-05-18,high,12.63
-6.96177,24.86139,2026-05-18,high,17.76
-6.90793,25.17424,2026-05-18,nominal,7.58
-6.96016,24.87076,2026-05-18,nominal,7.94
-6.96232,24.8582,2026-05-18,nominal,9.16
-6.86053,25.41634,2026-05-18,high,9.49
-6.9026,25.17328,2026-05-18,high,7.58
-6.99438,24.64041,2026-05-18,high,14.52
-6.99492,24.63725,2026-05-18,nominal,14.52
-7.55512,21.2736,2026-05-18,nominal,2.41
-8.40812,15.87224,2026-05-18,nominal,6.28
-6.98342,24.64253,2026-05-18,high,10.08
-6.21495,28.97984,2026-05-18,nominal,7.19
-7.7576,20.00536,2026-05-18,nominal,33.1
-7.75833,20.00085,2026-05-18,nominal,26.67
-6.20809,28.97869,2026-05-18,nominal,9.25
-6.20583,28.95243,2026-05-18,nominal,4.44
-6.66964,26.37382,2026-05-18,nominal,4.86
-6.36352,28.04766,2026-05-18,nominal,5.51
-6.19015,28.92257,2026-05-18,nominal,5.2
-6.79003,25.59408,2026-05-18,nominal,6.94
-6.78453,25.59311,2026-05-18,high,6.94
-6.95145,24.6435,2026-05-18,nominal,7.62
-6.95201,24.6403,2026-05-18,nominal,3.28
-6.74964,25.75777,2026-05-18,high,9.13
-6.7503,25.75404,2026-05-18,high,9.13
-6.74341,25.76056,2026-05-18,nominal,17.05
-6.74408,25.75682,2026-05-18,nominal,9.13
-7.28904,22.62959,2026-05-18,nominal,7.1
-7.36382,22.18911,2026-05-18,nominal,9.55
-7.36451,22.18499,2026-05-18,nominal,9.55
-6.73982,25.74855,2026-05-18,high,21.83
-6.15098,28.9818,2026-05-18,nominal,9.13
-6.73717,25.76341,2026-05-18,nominal,7.74
-6.73783,25.75967,2026-05-18,nominal,7.74
-6.73916,25.75224,2026-05-18,nominal,18.85
-6.9101,24.75768,2026-05-18,nominal,4.79
-6.71666,25.81376,2026-05-18,high,7.88
-6.71731,25.81015,2026-05-18,nominal,7.88
-6.9049,24.75689,2026-05-18,nominal,2.75
-7.2959,22.50903,2026-05-18,nominal,2.83
-7.05434,23.87782,2026-05-18,nominal,8.09
-7.28557,22.51622,2026-05-18,nominal,8.44
-6.12753,28.91827,2026-05-18,high,38.68
-6.57822,26.48176,2026-05-18,high,17.26
-6.57896,26.47771,2026-05-18,nominal,9.53
-7.06689,23.69245,2026-05-18,nominal,8.81
-8.00489,18.07661,2026-05-18,nominal,3.49
-6.85395,24.83203,2026-05-18,nominal,5.21
-6.85506,24.82585,2026-05-18,nominal,8.52
-6.85561,24.82276,2026-05-18,nominal,4.08
-7.10594,23.387,2026-05-18,nominal,4.42
-7.43322,21.47458,2026-05-18,nominal,5.4
-8.07202,17.53344,2026-05-18,nominal,1.85
-7.06845,23.68993,2026-05-18,nominal,9.0
-7.43507,21.47447,2026-05-18,nominal,6.06
-8.14482,16.99562,2026-05-18,nominal,2.99
-6.58007,26.47796,2026-05-18,high,11.46
-6.57936,26.48203,2026-05-18,nominal,16.69
-7.39544,21.66461,2026-05-18,nominal,6.04
-7.39606,21.66087,2026-05-18,nominal,6.04
-7.1052,23.38374,2026-05-18,nominal,5.46
-7.39251,21.65638,2026-05-18,nominal,10.48
-6.85519,24.82401,2026-05-18,nominal,7.15
-7.14429,23.12271,2026-05-18,nominal,4.32
-6.12602,28.922,2026-05-18,nominal,28.21
-6.12715,28.91572,2026-05-18,nominal,28.21
-7.02444,23.80316,2026-05-18,nominal,3.65
-7.13638,23.14145,2026-05-18,nominal,3.17
-7.00288,23.90037,2026-05-18,nominal,3.87
-7.26587,22.34143,2026-05-18,nominal,4.62
-7.26658,22.33718,2026-05-18,nominal,6.19
-7.25083,22.40447,2026-05-18,nominal,1.62
-7.26221,22.33639,2026-05-18,nominal,10.92
-7.68169,19.75692,2026-05-18,nominal,3.07
-7.26476,22.26758,2026-05-18,nominal,7.81
-6.66456,25.72827,2026-05-18,nominal,3.23
-6.6286,25.89928,2026-05-18,nominal,5.83
-7.29952,22.00732,2026-05-18,nominal,3.16
-7.79254,18.97422,2026-05-18,nominal,6.08
-7.79319,18.9702,2026-05-18,nominal,5.23
-8.0125,17.58299,2026-05-18,nominal,3.54
-6.14799,28.45839,2026-05-18,nominal,5.74
-7.10946,23.04815,2026-05-18,nominal,21.35
-7.11026,23.04345,2026-05-18,nominal,21.35
-7.20534,22.48594,2026-05-18,nominal,5.83
-8.01922,17.49577,2026-05-18,nominal,4.12
-8.25968,15.93471,2026-05-18,nominal,2.3
-8.33863,15.38974,2026-05-18,nominal,2.48
-8.34287,15.36156,2026-05-18,nominal,7.31
-6.65262,25.60242,2026-05-18,high,10.72
-7.07369,23.20086,2026-05-18,high,18.49
-7.24768,22.18347,2026-05-18,nominal,5.36
-8.27847,15.76589,2026-05-18,nominal,0.63
-8.32835,15.43535,2026-05-18,nominal,8.76
-6.64781,25.59749,2026-05-18,nominal,8.74
-6.64235,25.59625,2026-05-18,high,8.74
-7.45251,20.91533,2026-05-18,nominal,3.37
-6.7963,24.70108,2026-05-18,nominal,2.77
-7.12828,22.77484,2026-05-18,nominal,9.17
-7.12906,22.77034,2026-05-18,nominal,9.17
-7.27119,21.94117,2026-05-18,nominal,4.98
-7.27188,21.93715,2026-05-18,nominal,4.98
-6.26794,27.55418,2026-05-18,high,21.19
-6.26705,27.559,2026-05-18,nominal,21.19
-7.05549,23.16773,2026-05-18,nominal,5.95
-7.26083,21.97624,2026-05-18,nominal,3.31
-7.63721,19.72723,2026-05-18,nominal,2.76
-8.23801,15.92066,2026-05-18,nominal,3.07
-6.14718,28.16895,2026-05-18,high,23.64
-6.14826,28.16317,2026-05-18,nominal,12.81
-7.20308,22.28748,2026-05-18,nominal,7.05
-8.30231,15.44943,2026-05-18,nominal,4.53
-6.53097,26.02103,2026-05-18,nominal,6.19
-7.96637,17.59054,2026-05-18,low,2.54
-7.96807,17.57973,2026-05-18,nominal,5.15
-8.23212,15.86979,2026-05-18,nominal,5.76
-7.1893,22.26335,2026-05-18,nominal,8.16
-7.19001,22.25924,2026-05-18,nominal,8.16
-6.14346,28.38888,2026-05-18,nominal,3.22
-8.15827,16.18205,2026-05-18,nominal,1.8
-8.21881,15.78461,2026-05-18,nominal,2.84
-7.1892,22.26335,2026-05-18,nominal,9.12
-7.18988,22.25923,2026-05-18,nominal,9.12
-6.93668,23.74655,2026-05-18,nominal,4.92
-7.277,21.70399,2026-05-18,nominal,13.26
-7.59279,19.7569,2026-05-18,nominal,3.24
-7.78393,18.5528,2026-05-18,nominal,5.48
-8.274,15.37553,2026-05-18,nominal,1.56
-6.02654,28.92591,2026-05-18,nominal,3.78
-6.27153,27.55515,2026-05-18,nominal,10.47
-7.2728,21.70333,2026-05-18,nominal,13.26
-6.26523,27.55418,2026-05-18,high,16.99
-7.17255,22.28263,2026-05-18,high,13.56
-6.26437,27.55898,2026-05-18,nominal,16.99
-7.08221,22.82392,2026-05-18,nominal,8.69
-7.2686,21.70267,2026-05-18,nominal,14.6
-7.26923,21.69882,2026-05-18,nominal,5.21
-6.14856,28.17046,2026-05-18,nominal,13.94
-6.14959,28.16471,2026-05-18,nominal,11.57
-7.01723,23.18242,2026-05-18,nominal,3.77
-7.02214,23.15328,2026-05-18,nominal,10.95
-7.02296,23.14843,2026-05-18,nominal,10.95
-7.9459,17.45049,2026-05-18,nominal,5.49
-7.99228,17.15142,2026-05-18,low,2.62
-6.65031,25.2951,2026-05-18,high,22.89
-6.99089,23.30982,2026-05-18,nominal,7.46
-7.08466,22.75386,2026-05-18,nominal,11.26
-7.16381,22.2812,2026-05-18,nominal,10.45
-7.16452,22.27693,2026-05-18,nominal,8.84
-7.1235,22.4951,2026-05-18,nominal,14.27
-7.16014,22.27628,2026-05-18,nominal,8.84
-8.18491,15.85099,2026-05-18,nominal,6.07
-6.71221,24.87556,2026-05-18,nominal,6.16
-6.71276,24.8724,2026-05-18,nominal,3.89
-7.08929,22.6713,2026-05-18,nominal,8.81
-7.11905,22.49442,2026-05-18,nominal,7.05
-7.15364,22.28833,2026-05-18,nominal,3.02
-6.47927,26.1725,2026-05-18,nominal,7.44
-6.70641,24.87782,2026-05-18,nominal,6.16
-6.72297,24.7826,2026-05-18,nominal,5.74
-8.18834,15.78354,2026-05-18,nominal,4.83
-6.38163,26.68827,2026-05-18,nominal,3.31
-6.54084,25.7909,2026-05-18,nominal,2.98
-6.88302,23.82663,2026-05-18,nominal,5.59
-6.88859,23.79424,2026-05-18,nominal,4.57
-7.0697,22.73247,2026-05-18,nominal,4.49
-7.08333,22.65191,2026-05-18,nominal,7.79
-7.08408,22.64747,2026-05-18,nominal,3.74
-6.72184,24.72744,2026-05-18,nominal,6.74
-6.72239,24.72429,2026-05-18,nominal,6.8
-6.90669,23.65989,2026-05-18,nominal,4.27
-7.0796,22.64671,2026-05-18,nominal,3.74
-7.13959,22.23849,2026-05-18,nominal,2.54
-7.19202,21.9276,2026-05-18,nominal,6.94
-7.19268,21.92367,2026-05-18,nominal,6.94
-7.96498,17.15079,2026-05-18,nominal,10.94
-7.96553,17.14726,2026-05-18,nominal,2.62
-8.18087,15.74307,2026-05-18,nominal,1.59
-7.17762,21.98706,2026-05-18,nominal,14.45
-7.1783,21.983,2026-05-18,nominal,10.44
-7.94234,17.27437,2026-05-18,nominal,2.07
-7.9462,17.24952,2026-05-18,nominal,7.43
-7.94676,17.24596,2026-05-18,nominal,18.82
-7.94731,17.24242,2026-05-18,nominal,18.82
-7.96219,17.14671,2026-05-18,low,5.28
-6.91734,23.48373,2026-05-18,nominal,3.56
-7.15273,22.10814,2026-05-18,nominal,6.68
-7.95939,17.14267,2026-05-18,nominal,5.28
-6.48419,25.88169,2026-05-18,nominal,5.54
-7.10912,22.2595,2026-05-18,nominal,11.55
-6.90682,23.40361,2026-05-18,nominal,29.83
-7.14365,22.03135,2026-05-18,nominal,2.47
-6.66575,24.71157,2026-05-18,nominal,8.74
-6.66631,24.70845,2026-05-18,nominal,6.01
-7.08081,22.34575,2026-05-18,nominal,13.86
-6.66111,24.70758,2026-05-18,nominal,6.01
-8.19613,15.39276,2026-05-18,nominal,3.27
-7.31268,20.91076,2026-05-18,nominal,3.86
-8.15029,15.65235,2026-05-18,nominal,3.77
-8.14696,15.65185,2026-05-18,nominal,3.77
-8.13484,15.71392,2026-05-18,nominal,3.52
-7.81158,17.79551,2026-05-18,low,4.39
-7.08092,22.34637,2026-05-18,high,14.03
-6.90567,23.40556,2026-05-18,nominal,21.65
-6.9065,23.40057,2026-05-18,nominal,15.32
-7.31031,20.91297,2026-05-18,nominal,6.6
-7.65863,18.72871,2026-05-18,low,3.75
-7.89505,17.19013,2026-05-18,low,2.49
-8.16791,15.40604,2026-05-18,nominal,11.84
-6.70987,24.47929,2026-05-18,nominal,3.38
-6.66534,24.7096,2026-05-18,nominal,6.4
-6.66587,24.70648,2026-05-18,nominal,7.66
-6.66015,24.7087,2026-05-18,nominal,6.4
-6.64976,24.70689,2026-05-18,nominal,9.78
-6.66046,24.64459,2026-05-18,nominal,3.98
-6.65029,24.70377,2026-05-18,low,9.92
-6.39397,26.14767,2026-05-18,nominal,4.99
-6.86771,23.39952,2026-05-18,nominal,6.63
-6.63504,24.73016,2026-05-18,nominal,8.0
-6.63559,24.72697,2026-05-18,nominal,6.39
-6.98545,22.67339,2026-05-18,nominal,14.17
-6.98094,22.67269,2026-05-18,nominal,46.98
-7.79581,17.65153,2026-05-18,nominal,4.16
-6.56121,25.0931,2026-05-18,high,11.8
-6.56178,25.08983,2026-05-18,high,11.8
-6.64836,24.59142,2026-05-18,high,9.67
-7.0889,22.00209,2026-05-18,nominal,8.18
-7.79242,17.65102,2026-05-18,nominal,4.16
-8.08044,15.78075,2026-05-18,nominal,3.53
-8.08097,15.77726,2026-05-18,nominal,3.68
-6.50043,25.409,2026-05-18,high,7.1
-6.55121,25.11889,2026-05-18,high,13.71
-6.55645,25.0889,2026-05-18,high,17.01
-6.55062,25.12228,2026-05-18,nominal,23.15
-6.69214,24.30793,2026-05-18,nominal,2.89
-6.78857,23.74799,2026-05-18,nominal,3.46
-5.84547,29.0239,2026-05-18,nominal,3.18
-5.94819,28.462,2026-05-18,nominal,5.37
-6.495,25.40789,2026-05-18,nominal,7.1
-6.54589,25.11781,2026-05-18,nominal,13.71
-7.00262,22.46243,2026-05-18,nominal,3.4
-8.07804,15.75175,2026-05-18,nominal,5.03
-7.61252,18.70124,2026-05-18,nominal,3.87
-6.00522,28.03775,2026-05-18,nominal,9.96
-6.61986,24.60252,2026-05-18,nominal,2.65
-6.70985,24.08662,2026-05-18,nominal,4.58
-5.81462,29.0367,2026-05-18,nominal,7.47
-5.82052,29.0048,2026-05-18,nominal,5.8
-6.61416,24.60468,2026-05-18,nominal,7.45
-6.6147,24.60161,2026-05-18,nominal,2.65
-5.81251,29.0096,2026-05-18,nominal,6.3
-7.0388,22.11548,2026-05-18,nominal,5.51
-6.60056,24.6215,2026-05-18,nominal,4.01
-7.59369,18.70633,2026-05-18,nominal,4.99
-5.79186,29.00578,2026-05-18,nominal,5.81
-7.22458,20.93626,2026-05-18,nominal,3.28
-6.5214,24.97687,2026-05-18,high,15.49
-6.52198,24.97361,2026-05-18,nominal,15.49
-6.64559,24.27666,2026-05-18,nominal,2.13
-6.85544,23.07735,2026-05-18,nominal,13.98
-7.00022,22.23707,2026-05-18,nominal,5.07
-6.49705,25.0825,2026-05-18,high,7.27
-6.64633,24.24306,2026-05-18,nominal,1.51
-6.79288,23.40907,2026-05-18,nominal,20.79
-8.13078,15.17464,2026-05-18,nominal,1.98
-6.92177,22.64006,2026-05-18,nominal,6.91
-8.06419,15.59554,2026-05-18,nominal,3.25
-5.96197,27.94597,2026-05-18,nominal,7.75
-7.01835,22.05313,2026-05-18,nominal,7.53
-6.83011,23.11308,2026-05-18,nominal,5.73
-6.97984,22.25104,2026-05-18,nominal,3.45
-7.04512,21.87131,2026-05-18,nominal,13.07
-7.21584,20.86636,2026-05-18,nominal,3.3
-7.00062,22.10458,2026-05-18,nominal,4.55
-7.21187,20.86569,2026-05-18,nominal,3.3
-7.34282,20.08339,2026-05-18,nominal,11.31
-7.34358,20.07879,2026-05-18,nominal,5.65
-8.18218,14.73583,2026-05-18,nominal,3.16
-7.33903,20.08283,2026-05-18,nominal,4.17
-7.86386,16.81746,2026-05-18,nominal,6.51
-7.34404,20.08089,2026-05-18,nominal,12.79
-7.2137,20.86914,2026-05-18,nominal,4.06
-7.21454,20.86393,2026-05-18,nominal,4.06
-6.92016,22.64162,2026-05-18,nominal,10.83
-7.01686,22.05387,2026-05-18,nominal,5.47
-7.04659,21.8723,2026-05-18,nominal,10.42
-6.52349,24.97673,2026-05-18,high,11.14
-5.81568,29.03667,2026-05-18,nominal,10.26
-5.82139,29.00466,2026-05-18,nominal,6.14
-6.52405,24.97345,2026-05-18,nominal,11.14
-7.04233,21.87158,2026-05-18,nominal,4.03
-7.67367,17.92086,2026-05-18,nominal,18.08
-8.03422,15.57651,2026-05-18,nominal,3.43
-6.51818,24.97588,2026-05-18,high,11.14
-5.81342,29.00947,2026-05-18,nominal,10.55
-6.83284,23.11113,2026-05-18,nominal,5.75
-7.00017,22.10139,2026-05-18,nominal,4.49
-7.03807,21.87089,2026-05-18,nominal,4.03
-6.4946,25.08173,2026-05-18,nominal,3.96
-6.67785,23.97472,2026-05-18,nominal,2.64
-6.97989,22.17027,2026-05-18,nominal,2.89
-6.5246,24.84304,2026-05-18,high,12.19
-5.79277,29.00562,2026-05-18,nominal,5.55
-6.01184,27.78008,2026-05-18,nominal,3.71
-6.52405,24.84628,2026-05-18,nominal,17.2
-6.574,24.5546,2026-05-18,nominal,2.47
-6.82779,23.05577,2026-05-18,nominal,4.2
-6.92578,22.46921,2026-05-18,nominal,2.19
-6.9865,22.10342,2026-05-18,nominal,5.28
-6.51936,24.84205,2026-05-18,high,12.19
-6.51992,24.83883,2026-05-18,nominal,12.19
-6.5961,24.39449,2026-05-18,nominal,9.68
-6.61941,24.25804,2026-05-18,nominal,2.13
-7.76522,17.22066,2026-05-18,nominal,1.67
-6.97782,22.10213,2026-05-18,nominal,2.19
-5.96263,27.94444,2026-05-18,nominal,9.7
-6.47368,25.04367,2026-05-18,nominal,4.03
-6.60067,24.3068,2026-05-18,nominal,1.43
-6.90215,22.52851,2026-05-18,nominal,5.63
-6.97623,22.08497,2026-05-18,nominal,48.53
-6.97691,22.08088,2026-05-18,nominal,48.53
-6.99792,21.95455,2026-05-18,nominal,3.98
-5.95616,27.94333,2026-05-18,nominal,5.29
-6.40244,25.42173,2026-05-18,nominal,4.72
-6.60525,24.21965,2026-05-18,high,14.4
-6.60574,24.21677,2026-05-18,high,8.76
-6.70217,23.65426,2026-05-18,nominal,6.12
-5.88834,28.24485,2026-05-18,nominal,7.67
-6.43759,25.15615,2026-05-18,nominal,11.4
-6.44001,25.14226,2026-05-18,nominal,5.23
-6.59922,24.22454,2026-05-18,nominal,2.35
-6.88427,22.55297,2026-05-18,nominal,19.92
-6.97564,22.00885,2026-05-18,nominal,7.58
-6.2201,26.35881,2026-05-18,nominal,5.15
-6.75434,23.29118,2026-05-18,nominal,7.26
-6.92165,22.304,2026-05-18,nominal,5.85
-5.91371,28.03033,2026-05-18,nominal,3.65
-5.93898,27.89097,2026-05-18,nominal,8.11
-6.55107,24.44242,2026-05-18,nominal,7.86
-6.91725,22.30329,2026-05-18,nominal,5.53
-7.58272,18.23146,2026-05-18,nominal,4.11
-6.85348,22.62596,2026-05-18,nominal,4.01
-6.5798,24.18727,2026-05-18,nominal,8.28
-7.77392,16.94353,2026-05-18,nominal,3.63
-7.77059,16.94301,2026-05-18,low,4.86
-7.11908,20.94644,2026-05-18,nominal,2.0
-7.77207,16.88932,2026-05-18,nominal,4.05
-6.56485,24.15456,2026-05-18,nominal,8.32
-6.86222,22.44022,2026-05-18,nominal,21.7
-5.86017,27.99326,2026-05-18,nominal,9.37
-7.10357,20.96537,2026-05-18,nominal,2.43
-7.61071,17.85445,2026-05-18,nominal,3.27
-7.6113,17.85073,2026-05-18,nominal,3.21
-7.69156,17.34046,2026-05-18,nominal,2.12
-5.82997,28.11979,2026-05-18,nominal,9.26
-5.83105,28.11396,2026-05-18,nominal,9.26
-5.84362,28.04633,2026-05-18,nominal,3.9
-6.22008,25.96201,2026-05-18,nominal,2.92
-6.82308,22.56108,2026-05-18,nominal,2.75
-6.85867,22.35489,2026-05-18,nominal,18.53
-6.56182,24.026,2026-05-18,nominal,3.37
-6.91887,21.95305,2026-05-18,nominal,6.75
-7.39365,19.09538,2026-05-18,nominal,2.24
-7.95074,15.5423,2026-05-18,nominal,2.72
-7.67645,17.29383,2026-05-18,nominal,1.05
-6.56583,24.15224,2026-05-18,nominal,3.29
-6.85929,22.35558,2026-05-18,high,16.28
-5.80423,28.50207,2026-05-18,nominal,4.88
-6.82078,22.56163,2026-05-18,nominal,3.42
-6.82151,22.5572,2026-05-18,nominal,3.42
-6.92083,21.95347,2026-05-18,nominal,7.95
-7.66301,17.29174,2026-05-18,nominal,2.57
-6.88838,22.07,2026-05-18,nominal,4.37
-7.9232,15.52671,2026-05-18,nominal,1.25
-6.44377,24.68675,2026-05-18,nominal,3.13
-6.8066,22.53622,2026-05-18,nominal,5.49
-5.86016,27.99536,2026-05-18,nominal,7.91
-6.21835,25.96091,2026-05-18,nominal,3.61
-6.38866,24.9765,2026-05-18,nominal,3.02
-6.44231,24.66398,2026-05-18,nominal,3.37
-5.8308,28.12226,2026-05-18,nominal,9.73
-5.83184,28.11644,2026-05-18,nominal,9.73
-5.84397,28.04857,2026-05-18,nominal,3.93
-6.42897,24.71049,2026-05-18,nominal,6.27
-6.80946,22.46407,2026-05-18,nominal,3.83
-7.09861,20.71077,2026-05-18,nominal,4.95
-7.69386,16.95922,2026-05-18,low,15.91
-7.72041,16.78716,2026-05-18,nominal,5.38
